DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2019-08-29,EQ,57.85,57.9,52.5,55.6,53.0,53.3,53.32,127.0,50.05,624,33268.65,41,RAMASTEEL
2019-08-28,EQ,58.6,58.6,53.2,54.35,55.95,55.6,55.15,127.0,50.05,4557,251334.25,140,RAMASTEEL
2019-08-27,EQ,54.05,58.0,53.0,53.85,54.2,54.35,54.6,127.0,50.05,12977,708558.8,204,RAMASTEEL
2019-08-26,EQ,55.8,56.0,53.0,53.3,53.5,53.85,54.51,127.0,50.05,12908,703631.55,197,RAMASTEEL
2019-08-23,EQ,54.85,54.9,51.2,53.55,53.15,53.3,53.01,127.0,50.05,4129,218871.15,119,RAMASTEEL
2019-08-22,EQ,58.0,58.0,52.1,56.35,53.0,53.55,53.72,127.0,50.05,14489,778309.6,293,RAMASTEEL
2019-08-21,EQ,54.05,56.9,53.05,55.45,56.9,56.35,55.43,127.0,50.05,5282,292781.65,137,RAMASTEEL
2019-08-20,EQ,56.1,63.1,51.55,53.5,55.7,55.45,55.51,127.0,50.05,5760,319732.45,141,RAMASTEEL
2019-08-19,EQ,52.75,55.0,52.75,53.5,53.5,53.5,53.8,127.0,50.05,4716,253723.0,58,RAMASTEEL
2019-08-16,EQ,55.65,56.05,53.05,55.15,54.95,53.5,54.06,141.0,50.05,5307,286904.0,171,RAMASTEEL
2019-08-14,EQ,55.75,56.65,54.7,54.1,55.0,55.15,55.43,141.0,50.05,13611,754438.05,160,RAMASTEEL
2019-08-13,EQ,56.9,57.1,53.25,56.0,53.6,54.1,55.12,141.0,50.05,4090,225456.7,158,RAMASTEEL
2019-08-09,EQ,59.95,59.95,55.1,61.5,55.25,56.0,57.13,141.0,50.05,17734,1013085.3,359,RAMASTEEL
2019-08-08,EQ,54.8,63.0,53.2,54.45,58.7,61.5,60.34,141.0,50.05,88330,5330060.45,602,RAMASTEEL
2019-08-07,EQ,52.1,55.5,52.1,52.9,54.9,54.45,54.06,141.0,50.05,6617,357731.2,168,RAMASTEEL
2019-08-06,EQ,51.6,53.8,50.05,51.55,53.5,52.9,52.64,141.0,50.05,23445,1234175.45,168,RAMASTEEL
2019-08-05,EQ,54.05,54.05,51.05,55.85,51.5,51.55,52.04,141.0,51.05,17515,911444.55,167,RAMASTEEL
2019-08-02,EQ,56.95,57.95,55.2,57.6,56.7,55.85,56.96,141.0,52.05,14548,828682.15,136,RAMASTEEL
2019-08-01,EQ,60.0,60.5,57.0,59.55,58.7,57.6,57.93,141.0,52.05,13409,776831.8,121,RAMASTEEL
2019-07-31,EQ,61.0,61.1,57.1,60.05,59.5,59.55,59.57,141.0,52.05,7714,459520.55,120,RAMASTEEL
2019-07-30,EQ,62.0,62.0,56.75,59.35,61.2,60.05,59.16,141.0,52.05,21375,1264602.4,321,RAMASTEEL
2019-07-29,EQ,58.3,61.4,57.3,56.1,60.05,59.35,59.53,141.0,52.05,228681,13614423.75,1130,RAMASTEEL
2019-07-26,EQ,52.05,58.15,52.05,52.9,55.8,56.1,56.71,141.0,52.05,167096,9475330.35,1317,RAMASTEEL
2019-07-25,EQ,55.5,58.0,52.05,54.75,52.15,52.9,54.36,141.0,52.05,64907,3528551.65,426,RAMASTEEL
2019-07-24,EQ,59.0,59.0,54.0,59.0,54.05,54.75,55.18,141.0,54.0,81578,4501279.55,770,RAMASTEEL
2019-07-23,EQ,61.0,65.85,56.0,60.55,59.95,59.0,61.7,141.0,56.0,276219,17041356.55,2123,RAMASTEEL
2019-07-22,EQ,77.95,78.0,60.55,75.65,60.55,60.55,64.48,141.0,60.55,228713,14747219.75,1178,RAMASTEEL
2019-07-19,EQ,81.5,82.2,75.0,80.15,75.95,75.65,77.37,141.0,71.05,50542,3910419.25,619,RAMASTEEL
2019-07-18,EQ,81.0,81.65,75.1,79.65,79.4,80.15,78.37,141.0,71.05,267060,20928701.25,1722,RAMASTEEL
2019-07-17,EQ,91.2,95.0,78.0,91.8,79.0,79.65,88.6,141.0,71.05,344784,30548520.9,3700,RAMASTEEL
2019-07-16,EQ,85.0,92.4,85.0,84.2,91.5,91.8,89.9,141.0,71.05,536407,48222459.3,5622,RAMASTEEL
2019-07-15,EQ,80.55,84.95,80.25,81.0,83.95,84.2,83.77,141.0,71.05,91642,7676569.05,762,RAMASTEEL
2019-07-12,EQ,81.9,87.0,80.1,84.65,80.4,81.0,84.16,145.7,71.05,40512,3409402.3,435,RAMASTEEL
2019-07-11,EQ,79.95,86.0,79.0,77.45,84.2,84.65,82.74,145.7,71.05,109534,9063241.05,1086,RAMASTEEL
2019-07-10,EQ,81.5,81.55,77.0,80.9,77.0,77.45,79.31,145.7,71.05,11186,887217.5,177,RAMASTEEL
2019-07-09,EQ,79.55,83.1,79.35,80.65,81.0,80.9,81.62,145.7,71.05,9199,750833.15,140,RAMASTEEL
2019-07-08,EQ,85.3,85.3,80.0,85.65,80.0,80.65,82.24,145.7,71.05,11370,935097.25,248,RAMASTEEL
2019-07-05,EQ,88.2,88.35,85.1,87.7,85.1,85.65,86.66,145.7,71.05,6927,600320.95,197,RAMASTEEL
2019-07-04,EQ,90.95,90.95,86.4,89.6,87.1,87.7,88.48,145.7,71.05,10096,893269.05,223,RAMASTEEL
2019-07-03,EQ,91.95,92.7,89.0,91.5,89.5,89.6,91.77,145.7,71.05,33645,3087519.6,280,RAMASTEEL
2019-07-02,EQ,89.6,92.0,89.0,90.25,89.7,91.5,91.16,145.7,71.05,28438,2592460.75,252,RAMASTEEL
2019-07-01,EQ,94.4,94.4,89.35,95.05,89.6,90.25,91.32,145.7,71.05,15028,1372425.15,384,RAMASTEEL
2019-06-28,EQ,94.6,96.05,90.0,91.95,94.6,95.05,94.48,159.95,71.05,37182,3512865.45,608,RAMASTEEL
2019-06-27,EQ,93.05,93.5,91.0,92.9,91.9,91.95,92.67,159.95,71.05,31293,2900000.05,227,RAMASTEEL
2019-06-26,EQ,92.95,94.65,89.1,92.9,91.65,92.9,91.63,159.95,71.05,29968,2746078.95,841,RAMASTEEL
2019-06-25,EQ,89.15,94.5,83.0,90.2,93.45,92.9,90.39,159.95,71.05,145446,13147124.3,1628,RAMASTEEL
2019-06-24,EQ,89.05,91.65,89.05,90.7,90.5,90.2,90.52,159.95,71.05,4052,366799.15,221,RAMASTEEL
2019-06-21,EQ,92.0,93.05,86.15,91.85,92.0,90.7,90.86,174.0,71.05,62593,5687292.95,627,RAMASTEEL
2019-06-20,EQ,90.65,95.0,90.5,90.2,91.45,91.85,92.01,174.0,71.05,81908,7536620.6,929,RAMASTEEL
2019-06-19,EQ,96.05,96.9,89.35,95.05,90.0,90.2,93.97,174.0,71.05,67322,6326456.75,722,RAMASTEEL
2019-06-18,EQ,95.0,102.8,94.0,95.9,95.0,95.05,97.01,174.0,71.05,150707,14619362.7,1711,RAMASTEEL
2019-06-17,EQ,105.85,105.85,94.1,102.65,95.5,95.9,98.65,174.0,71.05,126562,12485653.1,1593,RAMASTEEL
2019-06-14,EQ,103.75,104.0,100.05,102.3,101.55,102.65,102.28,178.5,71.05,93547,9567838.35,327,RAMASTEEL
2019-06-13,EQ,103.1,105.0,101.2,102.8,101.75,102.3,102.17,178.5,71.05,83664,8548184.7,410,RAMASTEEL
2019-06-12,EQ,102.0,114.55,101.0,100.9,102.55,102.8,103.11,178.5,71.05,125452,12935701.35,896,RAMASTEEL
2019-06-11,EQ,95.5,102.0,94.0,95.0,100.65,100.9,97.88,178.5,71.05,275470,26963782.45,1656,RAMASTEEL
2019-06-10,EQ,94.0,97.8,92.7,94.85,94.95,95.0,95.24,178.5,71.05,81818,7791987.65,685,RAMASTEEL
2019-06-07,EQ,95.0,95.85,92.25,95.25,93.4,94.85,94.25,180.95,71.05,61195,5767522.8,280,RAMASTEEL
2019-06-06,EQ,97.95,99.9,93.1,96.55,95.0,95.25,95.7,180.95,71.05,16663,1594650.15,191,RAMASTEEL
2019-06-04,EQ,96.55,101.0,95.3,97.15,96.0,96.55,98.47,180.95,71.05,112821,11109431.4,511,RAMASTEEL
2019-06-03,EQ,98.55,99.0,96.5,98.7,97.1,97.15,97.71,180.95,71.05,12580,1229202.65,182,RAMASTEEL
2019-05-31,EQ,102.0,103.0,97.5,100.15,98.1,98.7,99.11,183.95,71.05,16966,1681421.25,312,RAMASTEEL
2019-05-30,EQ,104.1,104.1,98.35,102.1,99.5,100.15,100.64,183.95,71.05,32750,3295838.55,507,RAMASTEEL
2019-05-29,EQ,113.0,115.0,101.05,108.95,102.0,102.1,107.13,183.95,71.05,242608,25991117.85,4507,RAMASTEEL
2019-05-28,EQ,109.85,113.0,105.05,106.7,113.0,108.95,108.86,183.95,71.05,161964,17631393.85,2873,RAMASTEEL
2019-05-27,EQ,107.0,109.0,105.5,106.45,106.25,106.7,107.32,183.95,71.05,28540,3062948.0,250,RAMASTEEL
2019-05-24,EQ,104.5,108.0,104.5,104.65,106.1,106.45,106.11,183.95,71.05,69166,7338929.45,471,RAMASTEEL
2019-05-23,EQ,104.9,107.0,102.0,102.65,104.9,104.65,105.13,183.95,71.05,118343,12441780.1,761,RAMASTEEL
2019-05-22,EQ,101.95,104.9,99.0,100.5,102.95,102.65,102.61,183.95,71.05,131301,13472253.9,1980,RAMASTEEL
2019-05-21,EQ,113.0,117.0,99.5,115.55,100.5,100.5,106.37,183.95,71.05,265170,28204851.25,4115,RAMASTEEL
2019-05-20,EQ,113.45,118.0,113.2,112.05,115.5,115.55,115.55,183.95,71.05,151397,17493468.5,1360,RAMASTEEL
2019-05-17,EQ,110.9,117.65,106.0,111.65,112.0,112.05,111.73,187.0,71.05,984328,109974439.9,9410,RAMASTEEL
2019-05-16,EQ,94.0,111.65,94.0,93.05,111.65,111.65,105.82,187.0,71.05,876060,92705420.0,10480,RAMASTEEL
2019-05-15,EQ,98.0,98.0,91.35,96.65,91.5,93.05,96.32,187.0,71.05,113080,10892375.95,619,RAMASTEEL
2019-05-14,EQ,99.0,108.0,96.0,99.15,96.0,96.65,100.51,187.0,71.05,240369,24158597.65,2353,RAMASTEEL
2019-05-13,EQ,99.05,100.45,96.6,100.35,99.1,99.15,98.25,187.0,71.05,197098,19364699.5,954,RAMASTEEL
2019-05-10,EQ,103.9,112.75,97.5,103.05,98.5,100.35,103.77,191.9,71.05,331511,34400162.7,4156,RAMASTEEL
2019-05-09,EQ,101.0,119.8,97.05,102.65,101.75,103.05,107.21,191.9,71.05,297011,31841340.6,3500,RAMASTEEL
2019-05-08,EQ,102.0,103.5,100.75,103.0,102.5,102.65,102.4,191.9,71.05,27487,2814688.35,153,RAMASTEEL
2019-05-07,EQ,103.0,108.8,100.1,103.0,105.0,103.0,105.05,191.9,71.05,114068,11982856.6,1050,RAMASTEEL
2019-05-06,EQ,96.05,105.0,86.7,96.85,103.85,103.0,96.77,191.9,71.05,128828,12466421.75,922,RAMASTEEL
2019-05-03,EQ,102.25,102.35,96.05,101.05,96.05,96.85,99.78,198.0,71.05,25175,2511940.4,242,RAMASTEEL
2019-05-02,EQ,101.15,105.0,101.0,101.4,101.0,101.05,101.54,198.0,71.05,72525,7364264.65,397,RAMASTEEL
2019-04-30,EQ,103.9,104.65,100.25,100.4,101.0,101.4,100.69,198.0,71.05,69809,7029147.95,349,RAMASTEEL
2019-04-26,EQ,106.6,108.25,100.0,106.6,100.0,100.4,102.55,198.45,71.05,134144,13756113.15,739,RAMASTEEL
2019-04-25,EQ,105.05,108.15,100.2,105.15,107.35,106.6,105.41,198.45,71.05,209110,22041939.05,1541,RAMASTEEL
2019-04-24,EQ,103.8,105.7,103.7,102.8,104.45,105.15,104.9,198.45,71.05,33668,3531900.35,315,RAMASTEEL
2019-04-23,EQ,113.9,113.9,100.5,111.95,103.7,102.8,104.75,198.45,71.05,54189,5676478.55,504,RAMASTEEL
2019-04-22,EQ,110.0,113.95,105.65,111.8,109.95,111.95,110.37,198.45,71.05,154007,16997108.7,1061,RAMASTEEL
2019-04-18,EQ,125.8,127.0,110.1,124.4,110.3,111.8,118.66,198.45,71.05,116626,13838973.9,1343,RAMASTEEL
2019-04-16,EQ,122.4,125.85,120.25,123.65,123.95,124.4,123.1,198.45,71.05,78853,9706998.65,716,RAMASTEEL
2019-04-15,EQ,125.7,126.4,120.0,120.8,123.5,123.65,122.18,198.45,71.05,257534,31466567.25,1986,RAMASTEEL
2019-04-12,EQ,123.0,123.45,120.0,120.35,122.0,120.8,120.88,198.45,71.05,19783,2391386.3,225,RAMASTEEL
2019-04-11,EQ,124.7,124.7,119.8,120.8,120.0,120.35,120.14,198.45,71.05,143067,17188146.9,428,RAMASTEEL
2019-04-10,EQ,121.9,124.0,119.45,120.55,120.35,120.8,121.7,198.45,71.05,71847,8743579.65,456,RAMASTEEL
2019-04-09,EQ,114.7,121.9,109.55,115.65,120.0,120.55,113.03,198.45,71.05,246731,27888923.4,739,RAMASTEEL
2019-04-08,EQ,117.95,117.95,113.6,116.05,115.6,115.65,115.7,198.45,71.05,36259,4195072.2,236,RAMASTEEL
2019-04-05,EQ,119.15,119.15,114.3,116.35,116.05,116.05,115.87,198.45,71.05,147174,17052800.85,595,RAMASTEEL
2019-04-04,EQ,116.0,117.95,114.95,115.3,116.8,116.35,116.24,198.45,71.05,52683,6123633.2,243,RAMASTEEL
2019-04-03,EQ,118.0,119.8,114.5,113.8,114.55,115.3,117.44,198.45,71.05,85330,10020813.5,1191,RAMASTEEL
2019-04-02,EQ,115.0,116.75,113.0,115.0,114.9,113.8,115.18,198.45,71.05,21705,2500074.75,209,RAMASTEEL
2019-04-01,EQ,114.9,116.4,112.0,114.2,115.0,115.0,114.59,198.45,71.05,49744,5700332.55,315,RAMASTEEL
2019-03-29,EQ,108.9,115.0,107.7,108.45,110.1,114.2,112.21,198.45,71.05,123105,13814071.2,510,RAMASTEEL
2019-03-28,EQ,107.9,109.55,106.35,107.0,106.4,108.45,108.17,198.45,71.05,49114,5312880.05,414,RAMASTEEL
2019-03-27,EQ,104.5,108.95,104.45,104.25,106.85,107.0,106.87,198.45,71.05,485829,51918537.2,2272,RAMASTEEL
2019-03-26,EQ,104.95,106.0,98.3,103.4,104.05,104.25,103.22,198.45,71.05,113942,11760912.65,312,RAMASTEEL
2019-03-25,EQ,104.8,105.45,102.1,103.6,104.8,103.4,102.98,198.45,71.05,261084,26887040.55,397,RAMASTEEL
2019-03-22,EQ,103.0,105.0,101.2,101.5,103.95,103.6,103.14,205.0,71.05,139695,14407725.5,423,RAMASTEEL
2019-03-20,EQ,101.05,102.15,100.0,100.15,101.05,101.5,100.98,205.0,71.05,72836,7354806.25,214,RAMASTEEL
2019-03-19,EQ,98.2,100.95,97.35,97.0,100.0,100.15,98.58,205.0,71.05,219817,21670624.45,649,RAMASTEEL
2019-03-18,EQ,96.95,97.2,93.65,95.55,96.85,97.0,96.59,205.0,71.05,53598,5176819.5,310,RAMASTEEL
2019-03-15,EQ,99.0,99.5,94.55,94.55,94.8,95.55,96.53,205.0,71.05,212135,20476914.7,2715,RAMASTEEL
2019-03-14,EQ,96.0,96.9,93.0,95.6,93.0,94.55,95.65,205.0,71.05,6895,659489.05,72,RAMASTEEL
2019-03-13,EQ,96.4,97.0,95.5,96.2,95.5,95.6,96.49,205.0,71.05,1024,98805.35,42,RAMASTEEL
2019-03-12,EQ,96.2,98.55,95.1,97.15,95.5,96.2,96.51,205.0,71.05,11553,1115022.75,139,RAMASTEEL
2019-03-11,EQ,96.55,98.95,96.25,97.9,97.5,97.15,96.89,205.0,71.05,17266,1672950.5,165,RAMASTEEL
2019-03-08,EQ,96.1,98.75,95.25,96.7,98.0,97.9,97.07,207.0,71.05,23180,2250076.45,173,RAMASTEEL
2019-03-07,EQ,96.05,98.4,96.0,97.8,96.95,96.7,97.27,207.0,71.05,49015,4767732.1,184,RAMASTEEL
2019-03-06,EQ,94.95,98.7,94.95,96.0,98.0,97.8,97.26,207.0,71.05,9634,936967.85,169,RAMASTEEL
2019-03-05,EQ,96.25,97.5,91.2,91.25,96.15,96.0,95.67,207.0,71.05,106051,10146314.6,355,RAMASTEEL
2019-03-01,EQ,95.9,95.9,91.1,95.9,91.2,91.25,93.97,209.9,71.05,40414,3797658.75,185,RAMASTEEL
2019-02-28,EQ,91.9,96.4,85.1,88.05,92.0,95.9,94.61,209.9,71.05,82989,7851508.25,308,RAMASTEEL
2019-02-27,EQ,94.3,94.75,82.2,90.95,86.2,88.05,87.39,209.9,71.05,30413,2657874.95,470,RAMASTEEL
2019-02-26,EQ,93.55,94.05,90.5,92.4,91.9,90.95,91.49,209.9,71.05,13464,1231785.95,202,RAMASTEEL
2019-02-25,EQ,92.65,96.9,91.5,95.0,92.1,92.4,92.93,209.9,71.05,10317,958761.8,651,RAMASTEEL
2019-02-22,EQ,95.05,96.9,93.0,95.05,94.75,95.0,94.6,220.0,71.05,11059,1046144.8,570,RAMASTEEL
2019-02-21,EQ,96.0,99.95,93.1,96.0,94.0,95.05,96.02,220.0,71.05,67542,6485312.1,717,RAMASTEEL
2019-02-20,EQ,95.35,97.1,93.0,95.2,96.9,96.0,94.92,220.0,71.05,109070,10353061.95,1104,RAMASTEEL
2019-02-19,EQ,93.35,100.0,89.85,91.95,98.0,95.2,93.69,220.0,71.05,59471,5571576.6,715,RAMASTEEL
2019-02-18,EQ,93.2,93.2,88.95,91.0,91.8,91.95,91.75,220.0,71.05,90264,8281627.5,437,RAMASTEEL
2019-02-15,EQ,90.5,93.45,87.1,88.2,91.9,91.0,90.19,224.9,71.05,34147,3079740.0,341,RAMASTEEL
2019-02-14,EQ,94.0,94.0,86.65,91.65,88.0,88.2,89.4,224.9,71.05,28645,2560824.05,331,RAMASTEEL
2019-02-13,EQ,85.0,91.65,82.65,83.35,91.65,91.65,86.87,224.9,71.05,72299,6280612.3,735,RAMASTEEL
2019-02-12,EQ,90.0,90.0,82.5,88.0,83.95,83.35,84.88,224.9,71.05,43249,3671136.95,360,RAMASTEEL
2019-02-11,EQ,91.85,92.0,87.0,91.75,88.35,88.0,88.34,224.9,71.05,16738,1478714.4,121,RAMASTEEL
2019-02-08,EQ,90.95,95.0,87.1,90.5,91.6,91.75,91.71,240.0,71.05,4966,455445.65,118,RAMASTEEL
2019-02-07,EQ,95.5,96.45,89.05,96.1,90.7,90.5,93.29,240.0,71.05,11900,1110196.35,281,RAMASTEEL
2019-02-06,EQ,98.85,101.4,94.5,99.35,96.45,96.1,98.9,240.0,71.05,148085,14645173.5,456,RAMASTEEL
2019-02-05,EQ,100.0,100.95,98.1,100.1,99.5,99.35,99.89,240.0,71.05,163268,16309568.05,509,RAMASTEEL
2019-02-04,EQ,103.95,103.95,99.0,100.4,99.95,100.1,100.96,240.0,71.05,38576,3894682.6,341,RAMASTEEL
2019-02-01,EQ,102.45,103.5,99.4,102.5,100.85,100.4,101.8,283.2,71.05,12886,1311756.3,411,RAMASTEEL
2019-01-31,EQ,101.1,103.45,100.0,101.6,102.85,102.5,102.18,283.2,71.05,12366,1263570.6,284,RAMASTEEL
2019-01-30,EQ,101.5,102.6,98.0,101.5,102.6,101.6,100.45,283.2,71.05,23199,2330256.35,464,RAMASTEEL
2019-01-29,EQ,102.2,104.5,100.75,104.0,100.75,101.5,102.83,283.2,71.05,4431,455631.35,231,RAMASTEEL
2019-01-28,EQ,107.85,108.4,103.55,107.85,104.0,104.0,105.21,283.2,71.05,25026,2633088.6,514,RAMASTEEL
2019-01-25,EQ,103.4,108.8,102.45,103.65,107.75,107.85,106.08,283.2,71.05,101409,10757083.8,695,RAMASTEEL
2019-01-24,EQ,102.0,105.0,100.95,102.45,104.9,103.65,102.44,283.2,71.05,46971,4811749.3,445,RAMASTEEL
2019-01-23,EQ,103.15,103.65,100.05,102.75,103.6,102.45,102.28,283.2,71.05,12782,1307311.35,308,RAMASTEEL
2019-01-22,EQ,101.75,106.0,100.0,101.9,103.5,102.75,103.52,283.2,71.05,32458,3360045.6,495,RAMASTEEL
2019-01-21,EQ,102.5,104.0,101.15,101.7,102.5,101.9,102.9,283.2,71.05,35544,3657549.6,352,RAMASTEEL
2019-01-18,EQ,98.0,102.5,97.5,98.9,102.5,101.7,100.24,286.45,71.05,53862,5398863.55,492,RAMASTEEL
2019-01-17,EQ,101.0,102.6,97.1,100.95,97.15,98.9,99.61,286.45,71.05,28714,2860151.5,477,RAMASTEEL
2019-01-16,EQ,104.7,104.7,100.0,100.65,100.9,100.95,101.02,286.45,71.05,69610,7031874.75,375,RAMASTEEL
2019-01-15,EQ,99.75,101.0,99.05,98.55,100.45,100.65,99.97,286.45,71.05,141207,14115934.85,938,RAMASTEEL
2019-01-14,EQ,99.85,100.5,98.1,98.45,98.55,98.55,98.7,286.45,71.05,98472,9719535.3,405,RAMASTEEL
2019-01-11,EQ,98.1,98.55,97.0,98.15,98.4,98.45,98.27,290.0,71.05,17860,1755076.65,76,RAMASTEEL
2019-01-10,EQ,98.5,99.0,98.0,97.8,98.1,98.15,98.37,290.0,71.05,29065,2859013.75,199,RAMASTEEL
2019-01-09,EQ,97.15,98.0,97.0,97.05,97.65,97.8,97.39,290.0,71.05,38881,3786609.65,211,RAMASTEEL
2019-01-08,EQ,95.15,97.5,95.15,95.9,97.0,97.05,96.87,290.0,71.05,37445,3627301.5,413,RAMASTEEL
2019-01-07,EQ,93.75,96.45,93.75,93.8,96.0,95.9,95.56,290.0,71.05,89083,8513000.7,284,RAMASTEEL
2019-01-04,EQ,93.75,93.95,91.95,91.75,93.95,93.8,93.55,290.0,71.05,37605,3517930.4,364,RAMASTEEL
2019-01-03,EQ,93.25,93.3,91.0,93.25,92.7,91.75,91.69,290.0,71.05,5239,480343.8,76,RAMASTEEL
2019-01-02,EQ,91.45,93.8,91.2,92.6,93.4,93.25,92.97,290.0,71.05,8058,749154.05,116,RAMASTEEL
2019-01-01,EQ,93.8,93.8,92.0,93.55,92.95,92.6,93.07,290.0,71.05,3473,323221.7,61,RAMASTEEL
2018-12-31,EQ,91.2,95.45,91.2,91.15,91.5,93.55,93.66,290.0,71.05,50804,4758436.45,195,RAMASTEEL
2018-12-28,EQ,91.35,91.9,91.15,90.4,91.15,91.15,91.41,290.0,71.05,34239,3129760.6,69,RAMASTEEL
2018-12-27,EQ,90.75,90.9,90.2,93.0,90.4,90.4,90.57,290.0,71.05,65086,5895133.5,137,RAMASTEEL
2018-12-26,EQ,91.7,93.5,91.05,91.7,92.25,93.0,92.23,290.0,71.05,43410,4003761.0,158,RAMASTEEL
2018-12-24,EQ,93.75,93.75,90.5,90.1,91.8,91.7,91.72,290.0,71.05,65418,6000406.35,187,RAMASTEEL
2018-12-21,EQ,94.0,94.0,89.85,94.5,91.0,90.1,91.7,290.0,71.05,7792,714520.9,103,RAMASTEEL
2018-12-20,EQ,94.65,96.75,93.0,94.7,95.6,94.5,95.52,290.0,71.05,65213,6229411.4,325,RAMASTEEL
2018-12-19,EQ,93.0,95.25,93.0,93.05,94.2,94.7,94.57,290.0,71.05,89365,8451468.4,243,RAMASTEEL
2018-12-18,EQ,92.3,94.5,89.9,92.45,93.4,93.05,91.03,290.0,71.05,179122,16306303.15,556,RAMASTEEL
2018-12-17,EQ,91.8,94.8,90.2,90.85,91.0,92.45,93.07,290.0,71.05,21694,2019107.0,202,RAMASTEEL
2018-12-14,EQ,91.6,92.95,90.0,91.6,90.0,90.85,91.2,290.0,71.05,66653,6078785.65,215,RAMASTEEL
2018-12-13,EQ,94.9,97.0,90.65,95.4,91.85,91.6,93.63,290.0,71.05,299031,27997829.25,1009,RAMASTEEL
2018-12-12,EQ,88.0,95.4,87.5,86.75,95.4,95.4,91.56,290.0,71.05,229305,20994719.2,1065,RAMASTEEL
2018-12-11,EQ,83.0,89.35,78.8,81.7,87.4,86.75,86.57,290.0,71.05,462810,40066847.05,1975,RAMASTEEL
2018-12-10,EQ,73.1,82.85,71.05,75.35,82.85,81.7,78.99,290.0,71.05,260646,20589068.9,985,RAMASTEEL
2018-12-07,EQ,74.0,76.85,73.0,73.5,75.95,75.35,74.54,290.0,71.35,33454,2493704.6,491,RAMASTEEL
2018-12-06,EQ,71.35,74.0,71.35,73.3,73.9,73.5,73.27,290.0,71.35,21011,1539505.0,368,RAMASTEEL
2018-12-05,EQ,77.9,77.9,71.45,75.1,73.8,73.3,73.15,290.0,71.45,35004,2560460.35,762,RAMASTEEL
2018-12-04,EQ,77.7,77.7,73.8,77.55,75.85,75.1,76.04,290.0,73.45,14402,1095156.05,187,RAMASTEEL
2018-12-03,EQ,77.8,78.2,77.0,78.0,77.6,77.55,77.69,290.0,73.45,9875,767230.2,139,RAMASTEEL
2018-11-30,EQ,80.95,80.95,77.0,78.65,77.5,78.0,78.28,290.0,73.45,16172,1265882.3,319,RAMASTEEL
2018-11-29,EQ,80.95,80.95,75.9,79.85,80.0,78.65,77.41,290.0,73.45,24912,1928367.1,807,RAMASTEEL
2018-11-28,EQ,85.0,86.1,79.85,84.05,79.85,79.85,81.52,290.0,73.45,89312,7280401.85,1363,RAMASTEEL
2018-11-27,EQ,86.0,87.7,81.8,85.25,83.25,84.05,83.5,290.0,73.45,32129,2682791.5,658,RAMASTEEL
2018-11-26,EQ,88.6,93.85,84.95,89.4,85.0,85.25,88.36,290.0,73.45,258445,22835386.85,1837,RAMASTEEL
2018-11-22,EQ,85.9,89.9,85.45,85.65,89.9,89.4,88.11,290.0,73.45,102881,9064797.05,2902,RAMASTEEL
2018-11-21,EQ,80.8,85.75,79.0,81.7,85.75,85.65,83.95,290.0,73.45,85734,7197378.65,1012,RAMASTEEL
2018-11-20,EQ,78.6,81.7,75.45,77.85,81.7,81.7,78.53,290.0,73.45,232917,18290644.7,921,RAMASTEEL
2018-11-19,EQ,79.4,79.6,76.0,78.55,77.9,77.85,77.31,290.0,73.45,55586,4297593.15,1019,RAMASTEEL
2018-11-16,EQ,73.45,80.0,73.45,77.3,78.0,78.55,77.23,290.0,73.45,255701,19746980.45,1700,RAMASTEEL
2018-11-15,EQ,77.3,77.3,77.3,81.35,77.3,77.3,77.3,290.0,77.3,15159,1171790.7,83,RAMASTEEL
2018-11-14,EQ,81.35,81.35,81.35,85.6,81.35,81.35,81.35,290.0,81.1,7968,648196.8,79,RAMASTEEL
2018-11-13,EQ,85.6,85.6,85.6,90.1,85.6,85.6,85.6,290.0,81.1,7852,672131.2,61,RAMASTEEL
2018-11-12,EQ,90.1,90.1,90.1,94.8,90.1,90.1,90.1,290.0,81.1,9243,832794.3,50,RAMASTEEL
2018-11-09,EQ,104.7,104.7,94.8,99.75,94.8,94.8,96.91,290.0,81.1,885007,85766136.2,3104,RAMASTEEL
2018-11-07,EQ,97.85,99.75,96.5,95.0,99.75,99.75,98.72,290.0,81.1,14698,1450931.45,128,RAMASTEEL
2018-11-06,EQ,90.0,95.5,90.0,91.6,94.9,95.0,93.29,290.0,81.1,130164,12142846.55,1160,RAMASTEEL
2018-11-05,EQ,95.8,95.8,91.6,96.4,91.6,91.6,92.34,290.0,81.1,37034,3419779.2,558,RAMASTEEL
2018-11-02,EQ,90.95,96.4,89.25,91.85,96.4,96.4,94.99,290.0,81.1,96718,9186791.2,951,RAMASTEEL
2018-11-01,EQ,94.95,97.1,90.3,93.6,92.2,91.85,92.47,290.0,81.1,13289,1228777.65,356,RAMASTEEL
2018-10-31,EQ,89.2,93.6,89.15,89.15,93.6,93.6,92.21,290.0,81.1,105205,9701421.3,287,RAMASTEEL
2018-10-30,EQ,91.2,92.3,87.85,91.2,90.0,89.15,90.35,290.0,81.1,16122,1456576.55,182,RAMASTEEL
2018-10-29,EQ,93.5,93.5,90.45,90.65,91.2,91.2,91.95,290.0,81.1,15010,1380174.1,452,RAMASTEEL
